"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Highway1","Dot Dash Pay","","convertible_note","2015-07-31","Details",""
"2","The Alchemist Accelerator","Cloudastructure","750,000","convertible_note","2016-08-01","Details",""
"3","Techstars","CoolChip Technologies","","convertible_note","2015-09-02","Details",""
"4","Y Combinator","Magic Instruments","75,000","seed","2015-08-03","Details",""
"5","Highway1","Cocoon Cam","","seed","2016-02-08","Details",""
"6","The Alchemist Accelerator","Pubinno","185,000","convertible_note","2017-02-06","Details",""
"7","buildit","Comfee","50,000","convertible_note","2015-09-30","Details",""
"8","Techstars","Jewelbots","100,000","convertible_note","2015-09-24","Details",""
"9","Y Combinator","Cinder","","convertible_note","2014-02-14","Details",""
"10","Highway1","Compression Kinetics","","convertible_note","2015-08-03","Details",""
"11","Boost VC","Alphalem","","convertible_note","2015-07-29","Details","Dead"
"12","Y Combinator","MashGin","","convertible_note","2015-09-02","Details",""
