"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Tech Wildcatters","Atticous","25,000","seed","2012-04-02","Details",""
"2","500startups","Credii","","seed","2012-06-06","Details",""
"3","Tech Wildcatters","NewtonInsight","","seed","2011-12-06","Details",""
"4","Tech Wildcatters","imagevisionlabs","","seed","2010-01-01","Details",""
"5","Tech Wildcatters","Qwiqq","250,000","seed","2012-04-09","Details",""
"6","Tech Wildcatters","Credii","","seed","2012-06-06","Details",""
"7","Tech Wildcatters","imagevisionlabs","2,500,000","venture","2014-03-06","Details",""
"8","Tech Wildcatters","CollegeJobConnect","20,000","seed","2010-05-01","Details","Dead"
"9","Tech Wildcatters","PayTap","20,000","angel","2011-08-01","Details",""
"10","Tech Wildcatters","FanTree","","seed","2012-07-12","Details",""
"11","Techstars","My Dealer Service","145,000","convertible_note","2015-07-08","Details",""
"12","Tech Wildcatters","YooLotto","","seed","2012-06-06","Details",""
"13","Tech Wildcatters","Mobestream Media","","seed","2010-01-01","Details","Exited"
"14","Tech Wildcatters","Qwiqq","1,000,000","seed","2012-10-31","Details",""
