"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Startupbootcamp","Archify","15,000","seed","2011-09-05","Details","Dead"
"2","Startupbootcamp","Fanarchy","15,000","seed","2012-07-01","Details","Dead"
"3","Startupbootcamp","Brand Gauge","15,000","seed","2013-12-10","Details",""
"4","Startupbootcamp","Skynet Labs","12,000","seed","2012-03-12","Details",""
"5","Startupbootcamp","12mass","15,000","seed","2013-12-10","Details",""
"6","Startupbootcamp","Leapfunder","15,000","seed","2015-02-27","Details",""
"7","Startupbootcamp","Kiggit","15,000","seed","2013-08-02","Details",""
"8","Startupbootcamp","Myrio","15,000","seed","2011-05-22","Details",""
"9","Startupbootcamp","7write","15,000","seed","2013-04-02","Details",""
"10","Startupbootcamp","OneLoudr","15,000","seed","2011-09-05","Details",""
"11","Techstars","Avuba","15,000","seed","2013-08-05","Details",""
"12","Startupbootcamp","TeachNgo","15,000","seed","2013-01-02","Details",""
"13","Y Combinator","Zeplin","15,000","seed","2014-05-16","Details",""
"14","Startupbootcamp","Thingies","15,000","seed","2013-01-27","Details",""
"15","Startupbootcamp","Dittit","15,000","seed","2012-07-01","Details","Exited"
"16","Startupbootcamp","Capsule.fm","15,000","seed","2012-08-03","Details",""
"17","Startupbootcamp","myMedScore","15,000","seed","2013-02-26","Details",""
"18","Startupbootcamp","Leapfunder","15,000","seed","2014-02-27","Details",""
"19","Startupbootcamp","LayerGloss","15,000","seed","2012-04-04","Details",""
"20","SURGE","Skynet Labs","15,000","seed","2012-01-16","Details",""
"21","Startupbootcamp","TheName.is","15,000","seed","2013-01-27","Details",""
"22","Startupbootcamp","Presentain","20,000","seed","2013-04-02","Details",""
"23","Startupbootcamp","SendCloud","15,000","seed","2014-02-27","Details",""
"24","Startupbootcamp","Skynet Labs","","seed","2012-01-01","Details",""
"25","Startupbootcamp","PassnFly","150,000","seed","2013-10-01","Details",""
"26","Startupbootcamp","Sensus Energy","15,000","seed","2013-11-11","Details",""
"27","Startupbootcamp","ItsPlatonic","15,000","seed","2012-09-03","Details",""
"28","Y Combinator","Bellabeat","15,000","seed","2013-08-05","Details",""
"29","Rockstart Accelerator","VideoAvatars","15,000","seed","2011-09-05","Details","Dead"
"30","Startupbootcamp","Hiveoo","15,000","seed","2013-09-02","Details",""
"31","Startupbootcamp","AutoUncle","15,000","seed","2010-09-06","Details",""
"32","Startupbootcamp","Undagrid","15,000","seed","2015-02-27","Details",""
"33","Startupbootcamp","Magma","15,000","seed","2010-09-06","Details","Exited"
"34","Startupbootcamp","Giaura","15,000","seed","2014-02-27","Details",""
"35","Startupbootcamp","EasySize","15,000","seed","2013-08-02","Details",""
"36","Startupbootcamp","StopanGo","15,000","seed","2013-09-02","Details","Dead"
"37","Metavallon","Liater","15,000","seed","2015-10-05","Details",""
"38","Upwest Labs","PlayerDuel","15,000","seed","2011-09-05","Details","Dead"
"39","Startupbootcamp","BalconyTV","15,000","seed","2011-09-05","Details","Exited"
"40","Startupbootcamp","Claimsync","15,000","seed","2013-02-26","Details","Exited"
"41","Startupbootcamp","Supermama","15,000","seed","2011-09-05","Details",""
"42","Startupbootcamp","Adfaces","15,000","seed","2012-02-26","Details",""
"43","Startupbootcamp","Raidarrr","15,000","seed","2012-09-03","Details","Dead"
"44","Startupbootcamp","Roozz","15,000","seed","2010-09-06","Details","Dead"
"45","Startupbootcamp","Undagrid","15,000","seed","2014-02-27","Details",""
"46","Startupbootcamp","MavenHut","15,000","seed","2012-02-26","Details",""
"47","Springboard","Vidiowiki","15,000","seed","2012-07-01","Details","Dead"
"48","Startupbootcamp","PlayerDuel","15,000","seed","2011-09-05","Details","Dead"
"49","Startupbootcamp","Avuba","15,000","seed","2013-08-05","Details",""
"50","Startupbootcamp","Wagaduu!","15,000","seed","2015-02-27","Details","Dead"
"51","Startupbootcamp","Reccy","15,000","seed","2013-08-05","Details",""
"52","Startupbootcamp","SendCloud","665,000","seed","2015-01-21","Details",""
"53","Startupbootcamp","Linkovery","15,000","seed","2012-07-01","Details",""
"54","DreamIT Ventures","Respi","15,000","seed","2014-10-06","Details",""
"55","Boost VC","Lawnmower","190,000","seed","2016-04-18","Details","Exited"
"56","Startupbootcamp","foodzai","15,000","seed","2013-08-05","Details",""
"57","Startupbootcamp","ChatLingual","15,000","seed","2013-08-05","Details",""
"58","ignite100","RentMama","15,000","seed","2010-07-09","Details",""
"59","Startupbootcamp","Geosophic","15,000","seed","2012-04-04","Details",""
"60","Startupbootcamp","Clever Miles","15,000","seed","2012-02-26","Details",""
"61","Startupbootcamp","Viewsy","15,000","seed","2012-04-04","Details",""
"62","Startupbootcamp","Swogo","15,000","seed","2013-01-02","Details",""
"63","Startupbootcamp","Signaturit","15,000","seed","2014-03-07","Details",""
"64","Startupbootcamp","Pixtr","15,000","seed","2013-01-27","Details",""
"65","Startupbootcamp","RentMama","15,000","seed","2010-07-09","Details",""
"66","Startupbootcamp","Pombai","15,000","seed","2012-02-26","Details","Dead"
"67","Startupbootcamp","AquAszero","15,000","seed","2013-11-11","Details",""
"68","DreamIT Ventures","pico","20,000","seed","2014-04-01","Details",""
"69","Startupbootcamp","Iristrace","15,000","seed","2014-02-27","Details",""
"70","Startupbootcamp","Signaturit","600,000","seed","2015-04-15","Details",""
"71","Startupbootcamp","Kinems","15,000","seed","2013-01-02","Details",""
"72","Startupbootcamp","buzzoek","200,000","seed","2013-10-14","Details",""
"73","Startupbootcamp","Sense of Skin","15,000","seed","2013-02-26","Details","Dead"
"74","Startupbootcamp","Spockly","15,000","seed","2010-09-06","Details","Dead"
"75","Startupbootcamp","frestyl","15,000","seed","2012-09-03","Details","Dead"
"76","Startupbootcamp","Localsensor","17,000","seed","2012-04-04","Details",""
"77","Startupbootcamp","ProctorExam","15,000","seed","2014-02-27","Details",""
"78","Startupbootcamp","Timpik","15,000","seed","2011-05-22","Details",""
"79","Startupbootcamp","SocialExpress","15,000","seed","2012-04-04","Details","Exited"
"80","Startupbootcamp","Funifi","15,000","angel","2013-09-02","Details",""
"81","Startupbootcamp","Twoodo","15,000","seed","2013-01-02","Details",""
"82","Startupbootcamp","Videostir","15,000","seed","2013-01-27","Details",""
"83","Startupbootcamp","Wallept","15,000","seed","2013-09-02","Details",""
"84","Iowa Startup Accelerator","Punctil","15,000","seed","2013-01-25","Details",""
"85","Startupbootcamp","VideoAvatars","15,000","seed","2011-09-05","Details","Dead"
"86","Startupbootcamp","LiquidState","15,000","seed","2012-09-03","Details",""
"87","Startupbootcamp","NotesFirst","15,000","seed","2012-02-26","Details",""
"88","Startupbootcamp","GiftMe","15,000","seed","2012-07-01","Details","Dead"
"89","Startupbootcamp","Flux","15,000","seed","2013-08-05","Details",""
"90","Startupbootcamp","YES.TAP","20,000","seed","2013-10-14","Details",""
"91","Startupbootcamp","BabyWatch","15,000","seed","2013-08-05","Details",""
"92","Startupbootcamp","TapTrack","15,000","seed","2013-10-14","Details",""
"93","Startupbootcamp","Watcher Enterprises","20,000","seed","2013-10-14","Details",""
"94","Startupbootcamp","Kinems","20,000","seed","2013-04-13","Details",""
"95","Startupbootcamp","Spirala","15,000","seed","2013-12-10","Details",""
"96","Startupbootcamp","AliveShoes","1,000,000","seed","2013-06-26","Details",""
"97","Startupbootcamp","BeeStar","20,000","seed","2013-10-14","Details",""
"98","Startupbootcamp","Evinance","15,000","seed","2013-02-26","Details",""
"99","Startupbootcamp","EasyProve","15,000","seed","2012-02-26","Details",""
"100","Startupbootcamp","Kiggit","100,000","angel","2013-12-01","Details",""
"101","Startupbootcamp","Proxible","15,000","seed","2013-11-11","Details",""
"102","Startupbootcamp","Streetvite","15,000","seed","2012-09-03","Details",""
"103","Startupbootcamp","AVUXI","15,000","seed","2013-08-05","Details",""
"104","Startupbootcamp","Billingstreet","15,000","seed","2012-06-01","Details",""
"105","Startupbootcamp","goAct","15,000","seed","2013-02-26","Details",""
"106","Startupbootcamp","Timpik","15,000","seed","2012-07-01","Details",""
"107","Startupbootcamp","iLost","15,000","seed","2013-04-02","Details",""
"108","Startupbootcamp","AliveShoes","15,000","seed","2013-01-02","Details",""
"109","Startupbootcamp","Formtaste Innovations","15,000","seed","2014-02-27","Details",""
"110","Startupbootcamp","Poikos","15,000","seed","2012-04-04","Details",""
"111","Startupbootcamp","Opara","15,000","seed","2012-02-26","Details",""
