"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Amplify.LA","ClubW","3,100,000","undisclosed","2013-02-07","Details",""
"2","500startups","LawnGuru","1,000,000","seed","2016-07-25","Details",""
"3","500startups","StudySoup","","convertible_note","2015-11-13","Details",""
"4","Techstars","Final","","convertible_note","2015-03-25","Details",""
"5","Amplify.LA","Invested.in","830,000","seed","2012-11-01","Details",""
"6","Amplify.LA","Invested.in","880,000","venture","2012-01-19","Details",""
"7","500startups","StudySoup","1,700,000","seed","2015-08-26","Details",""
"8","LaunchpadLA","ChowNow","10,000,000","venture","2015-03-25","Details",""
"9","500startups","Club W","3,100,000","undisclosed","2013-02-07","Details",""
"10","Amplify.LA","EverSport Media","4,200,000","venture","2015-10-10","Details",""
"11","Amplify.LA","TranslationExchange","","seed","2015-05-01","Details",""
"12","Y Combinator","Final","","convertible_note","2015-03-25","Details",""
"13","Amplify.LA","Affinity Networks","500,000","seed","2015-02-10","Details",""
"14","Y Combinator","Meadow","","convertible_note","2015-04-10","Details",""
