"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Amplify.LA","hellotech","12,500,000","venture","2015-09-16","Details",""
"2","Amplify.LA","20Jeans","","seed","2013-04-04","Details",""
"3","Amplify.LA","Battlefy","200,000","angel","2012-11-01","Details",""
"4","Amplify.LA","sensay","1,500,000","seed","2015-01-05","Details",""
"5","Amplify.LA","AlphaDraft","","seed","2015-02-01","Details","Exited"
"6","Amplify.LA","MapSense","2,500,000","seed","2015-05-27","Details","Exited"
"7","Amplify.LA","Battlefy","1,300,000","seed","2014-01-14","Details",""
"8","Y Combinator","Flex","3,000,000","seed","2016-10-06","Details",""
"9","Amplify.LA","Bitium","6,500,000","venture","2014-03-01","Details",""
"10","Portland Incubator Experiment (PIE)","Vadio","750,000","venture","2012-11-01","Details",""
"11","Y Combinator","Flex","","seed","2016-01-15","Details",""
"12","Amplify.LA","TranslationExchange","100,000","convertible_note","2014-08-01","Details",""
"13","Amplify.LA","Squabbler","","seed","2013-06-21","Details",""
"14","Amplify.LA","Vadio","2,000,000","seed","2014-08-14","Details",""
"15","Amplify.LA","MapSense","","seed","2014-01-23","Details","Exited"
"16","Amplify.LA","sensay","","seed","2014-12-01","Details",""
"17","Amplify.LA","RadPad","200,000","seed","2013-05-30","Details","Exited"
"18","Amplify.LA","Affinity Networks","200,000","seed","2014-01-06","Details",""
"19","500startups","Club W","500,000","seed","2011-09-01","Details",""
"20","Amplify.LA","AlphaDraft","5,000,000","seed","2015-05-19","Details","Exited"
"21","Amplify.LA","Stacksocial","","angel","2012-01-17","Details",""
"22","Amplify.LA","ClubW","500,000","seed","2011-09-01","Details",""
"23","Amplify.LA","TidePool","1,500,000","seed","2012-05-04","Details",""
"24","Amplify.LA","Repost Network","","seed","2015-07-25","Details",""
"25","Amplify.LA","hellotech","2,000,000","seed","2015-05-26","Details",""
"26","Amplify.LA","TheBouqs","","seed","2013-10-24","Details",""
"27","Amplify.LA","Clutter","2,000,000","seed","2015-05-18","Details",""
"28","Portland Incubator Experiment (PIE)","Vadio","8,000,000","venture","2015-05-12","Details",""
"29","Amplify.LA","Vadio","8,000,000","venture","2015-05-12","Details",""
"30","Amplify.LA","TranslationExchange","","seed","2015-05-01","Details",""
"31","Amplify.LA","FloQast","6,500,000","venture","2016-03-16","Details",""
"32","Amplify.LA","FloQast","50,000","seed","2013-10-07","Details",""
"33","Amplify.LA","TheBouqs","6,000,000","venture","2014-06-26","Details",""
"34","Portland Incubator Experiment (PIE)","Vadio","2,000,000","seed","2014-08-14","Details",""
"35","Amplify.LA","Gem","7,600,000","venture","2016-01-06","Details",""
"36","Amplify.LA","Estify","974,000","seed","2013-09-27","Details",""
"37","Amplify.LA","FloQast","1,300,000","seed","2014-11-05","Details",""
"38","Amplify.LA","Gem","1,300,000","seed","2015-04-02","Details",""
"39","Amplify.LA","Clutter","1,300,000","seed","2015-08-06","Details",""
"40","Y Combinator","Flex","1,000,000","seed","2016-08-10","Details",""
"41","Amplify.LA","20Jeans","","seed","2013-02-01","Details",""
"42","Amplify.LA","Clutter","","seed","2014-02-21","Details",""
"43","Amplify.LA","hellotech","2,500,000","seed","2015-01-27","Details",""
"44","Amplify.LA","Affinity Networks","500,000","seed","2015-02-10","Details",""
"45","Amplify.LA","Fama","1,500,000","seed","2015-12-23","Details",""
"46","Amplify.LA","Ziptask","","seed","2014-07-01","Details","Dead"
"47","Amplify.LA","Gem","1,500,000","angel","2014-02-11","Details",""
"48","Amplify.LA","EverSport Media","","seed","2013-08-01","Details",""
"49","Amplify.LA","Look.io","","seed","2012-01-01","Details","Exited"
"50","Amplify.LA","Invested.in","880,000","venture","2012-01-19","Details",""
"51","Amplify.LA","Weaver Labs","","seed","2014-12-01","Details",""
"52","Amplify.LA","Fanbread","800,000","seed","2014-05-01","Details","Exited"
"53","Amplify.LA","ClubW","3,100,000","undisclosed","2013-02-07","Details",""
"54","Amplify.LA","Vadio","750,000","venture","2012-11-01","Details",""
"55","Amplify.LA","sensay","4,500,000","seed","2016-08-02","Details",""
"56","Amplify.LA","TheBouqs","12,000,000","venture","2016-02-03","Details",""
"57","Amplify.LA","Gem","100,000","seed","2014-01-21","Details",""
"58","Amplify.LA","RadPad","600,000","seed","2013-11-06","Details","Exited"
"59","Amplify.LA","Bitium","2,400,000","seed","2013-04-17","Details",""
"60","Amplify.LA","Stacksocial","800,000","seed","2012-07-24","Details",""
"61","Amplify.LA","Fama","","seed","2015-08-01","Details",""
"62","Amplify.LA","Invested.in","45,000","seed","2011-12-01","Details",""
"63","500startups","Club W","3,100,000","undisclosed","2013-02-07","Details",""
