"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","LAUNCHub","CloudRunner","30,000","seed","2013-09-01","Details",""
"2","Boost VC","intugame","100,000","seed","2014-08-01","Details",""
"3","LAUNCHub","Coherent Labs","300,000","seed","2012-12-11","Details",""
"4","LAUNCHub","codebender","50,000","venture","2014-09-15","Details","Exited"
"5","LAUNCHub","codebender","100,000","seed","2013-09-01","Details","Exited"
"6","LAUNCHub","Imagga","260,000","seed","2013-07-01","Details",""
"7","Chinaccelerator","IQ Friends","30,000","venture","2014-02-27","Details",""
"8","LAUNCHub","Ucha.se","199,781","venture","2015-07-21","Details",""
"9","LAUNCHub","codebender","70,000","venture","2014-04-02","Details","Exited"
"10","LAUNCHub","Coherent Labs","200,000","venture","2015-10-05","Details",""
"11","Boost VC","intugame","69,999","venture","2015-08-05","Details",""
"12","LAUNCHub","Ucha.se","215,000","seed","2013-01-07","Details",""
"13","OpenFund","Imagga","260,000","seed","2013-07-01","Details",""
"14","OpenFund","Imagga","199,999","venture","2012-10-19","Details",""
"15","LAUNCHub","Imagga","199,999","venture","2012-10-19","Details",""
"16","LAUNCHub","AZ 4CAST","30,000","seed","2012-12-11","Details",""
"17","LAUNCHub","Deed","40,000","seed","2013-09-01","Details",""
"18","Techstars","Taylor & Hart","500,000","seed","2015-12-31","Details",""
"19","LAUNCHub","Useful at Night","30,000","seed","2012-12-11","Details",""
"20","LAUNCHub","codebender","49,999","venture","2014-10-14","Details","Exited"
"21","LAUNCHub","Deed","30,000","seed","2012-10-01","Details",""
"22","LAUNCHub","Habbits","30,000","seed","2012-12-11","Details",""
