"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Upwest Labs","Neura","","non_equity_assistance","2014-08-13","Details",""
"2","Upwest Labs","Backand","","venture","2012-04-29","Details",""
"3","Upwest Labs","Neura","","venture","2015-03-09","Details",""
"4","Entrepreneurs Roundtable Accelerator","buzztable","","seed","2013-05-01","Details","Exited"
"5","Bizdom","Slope","","non_equity_assistance","2015-04-17","Details",""
"6","Techstars","Factor.io","","venture","2014-02-03","Details",""
"7","Techstars","Ube","773,000","seed","2014-08-14","Details",""
"8","Microsoft Ventures Accelerator Tel Aviv","AppsFlyer","20,000,000","venture","2015-01-20","Details",""
"9","Techstars","Airpost","","venture","2012-10-01","Details","Exited"
"10","Microsoft Ventures Accelerator Tel Aviv","ModuBiz","","seed","2012-09-15","",""
"11","The Alchemist Accelerator","Airpost","","venture","2012-10-01","Details","Exited"
"12","gener8tor","Scanalytics","","non_equity_assistance","2014-08-12","Details",""
"13","Techstars","Socedo","","venture","2015-03-09","Details",""
"14","Techstars","Ube","700,000","convertible_note","2014-08-30","Details",""
"15","gener8tor","Scanalytics","","venture","2014-01-22","Details",""
"16","Techstars","Styku","500,000","convertible_note","2013-09-04","Details",""
"17","Techstars","Fanzo","125,000","debt_financing","2013-04-02","Details",""
"18","Microsoft Ventures Accelerator Tel Aviv","MediSafe","6,000,000","venture","2015-01-07","Details",""
"19","The Alchemist Accelerator","mPharma","","venture","2012-04-29","Details",""
"20","Techstars","Realty Mogul","9,000,000","venture","2014-03-27","Details",""
"21","Bizdom","Slope","395,000","seed","2015-03-31","Details",""
"22","Techstars","Boxella","","venture","2014-02-03","Details",""
