"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Rescue Forensics","125,000","venture","2015-06-02","Details","Exited"
"2","ZeroTo510","Handminder","50,000","seed","2012-06-01","Details",""
"3","Highway1","Compression Kinetics","50,000","seed","2014-05-15","Details",""
"4","ZeroTo510","NonOpthalmics","25,000","venture","2012-07-19","Details",""
"5","ZeroTo510","Urova Medical","250,000","seed","2013-06-01","Details",""
"6","500startups","Preteckt","300,000","venture","2016-01-21","Details",""
"7","ZeroTo510","EcoSurg","150,000","seed","2012-06-01","Details",""
"8","Highway1","Compression Kinetics","50,000","venture","2014-10-28","Details",""
"9","500startups","Preteckt","25,000","convertible_note","2015-05-04","Details",""
"10","ZeroTo510","EcoSurg","100,000","seed","2012-09-01","Details",""
"11","ZeroTo510","EcoSurg","140,000","seed","2013-08-08","Details",""
"12","Highway1","Compression Kinetics","340,000","venture","2016-05-04","Details",""
"13","500startups","Preteckt","75,000","venture","2016-11-07","Details",""
"14","ZeroTo510","Urova Medical","50,000","seed","2012-06-01","Details",""
"15","ZeroTo510","Urova Medical","4,000","seed","2014-01-07","Details",""
"16","ZeroTo510","NonOpthalmics","50,000","seed","2012-09-01","Details",""
"17","ZeroTo510","Bionanovations","25,000","venture","2012-05-24","Details",""
"18","ZeroTo510","EcoSurg","100,000","seed","2014-06-19","Details",""
"19","ZeroTo510","Bionanovations","40,000","seed","2013-09-01","Details",""
"20","ZeroTo510","Bionanovations","100,000","seed","2012-08-16","Details",""
"21","500startups","Preteckt","75,000","venture","2016-10-03","Details",""
"22","ZeroTo510","Urova Medical","100,000","seed","2012-09-01","Details",""
"23","Highway1","Compression Kinetics","50,000","debt_financing","2015-12-09","Details",""
"24","ZeroTo510","EcoSurg","30,000","debt_financing","2015-08-26","Details",""
