"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Postmaster","600,000","seed","2013-05-21","Details",""
"2","Media Camp","Storytime Studios, Inc.","500,000","seed","2014-05-06","Details",""
"3","Techstars","Storytime Studios","500,000","seed","2014-05-06","Details",""
"4","Techstars","TrueAbility","2,000,000","venture","2013-07-29","Details",""
"5","Techstars","Good.co","750,000","seed","2014-05-01","Details",""
"6","Techstars","Distil","1,800,000","seed","2013-01-24","Details",""
"7","Techstars","EmergentONE","330,000","seed","2012-07-01","Details","Dead"
"8","Techstars","Good.co","1,450,000","seed","2013-11-12","Details",""
"9","Techstars","Keen.io","11,300,000","venture","2014-07-01","Details",""
"10","Techstars","Keen.io","750,000","seed","2012-06-10","Details",""
"11","Techstars","Vidmaker","550,000","angel","2012-06-29","Details","Exited"
"12","Techstars","Flomio","525,000","seed","2012-07-27","Details",""
