"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Seedrocket","NoviCap","1,700,000","seed","2015-09-23","Details",""
"2","Seedrocket","Kantox","1,000,000","seed","2012-09-03","Details",""
"3","Seedrocket","Chicfy","360,000","seed","2014-05-07","Details",""
"4","Seedrocket","Uvinum","830,000","venture","2011-12-22","Details",""
"5","Seedrocket","DeporVillage","350,000","angel","2011-07-01","Details",""
"6","Seedrocket","Habitissimo","110,000","venture","2009-10-06","Details","Exited"
"7","Seedrocket","Uvinum","300,000","venture","2010-07-01","Details",""
"8","Seedrocket","Ulabox","750,000","seed","2011-06-07","Details",""
"9","Seedrocket","Offerum","2,000,000","venture","2011-04-07","Details",""
"10","Seedrocket","Habitissimo","300,000","venture","2012-05-25","Details","Exited"
"11","Seedrocket","DeporVillage","3,700,000","venture","2015-11-03","Details",""
"12","Seedrocket","DeporVillage","3,500,000","venture","2015-07-14","Details",""
"13","500startups","Floqq","500,000","seed","2013-12-19","Details",""
"14","Seedrocket","Reclamador","500,000","angel","2013-10-10","Details",""
"15","Seedrocket","Habitissimo","200,000","venture","2010-09-30","Details","Exited"
"16","Seedrocket","DeporVillage","3,500,000","venture","2016-07-22","Details",""
"17","Seedrocket","Uvinum","900,000","venture","2014-12-03","Details",""
"18","Seedrocket","Kantox","10,000,000","venture","2015-05-27","Details",""
"19","Seedrocket","Kantox","6,400,000","venture","2014-02-10","Details",""
