"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Nestio","1,600,000","seed","2014-12-03","Details",""
"2","Techstars","Nestio","8,000,000","venture","2015-12-01","Details",""
"3","Techstars","Nestio","1,500,000","seed","2013-07-09","Details",""
"4","500startups","Mayvenn","3,000,000","seed","2013-04-24","Details",""
"5","500startups","Sverve","345,000","seed","2013-09-30","Details","Exited"
"6","NYC SeedStart","olapic","5,000,000","venture","2013-07-30","Details","Exited"
"7","Blueprint Health","HealthyOut","1,200,000","seed","2013-01-14","Details","Exited"
"8","500startups","Sverve","500,000","seed","2014-08-31","Details","Exited"
"9","NYC SeedStart","olapic","1,086,000","seed","2012-04-15","Details","Exited"
"10","Entrepreneurs Roundtable Accelerator","BespokePost","","seed","2012-01-01","Details",""
"11","500startups","Sverve","435,000","seed","2013-05-16","Details","Exited"
"12","Entrepreneurs Roundtable Accelerator","BespokePost","850,000","seed","2013-03-29","Details",""
"13","Techstars","Hullabalu","2,500,000","seed","2015-11-09","Details",""
"14","Techstars","Hullabalu","1,800,000","seed","2013-05-31","Details",""
