"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Rockstart Accelerator","Matchhamster","60,000","seed","2015-03-01","Details",""
"2","Rockstart Accelerator","Limk","293,000","seed","2014-04-28","Details",""
"3","Rockstart Accelerator","Leadboxer","60,000","seed","2014-08-01","Details",""
"4","Rockstart Accelerator","Wercker","2,400,000","venture","2014-10-01","Details","Exited"
"5","Rockstart Accelerator","Wonderflow","60,000","seed","2014-04-01","Details",""
"6","Rockstart Accelerator","Crowdyhouse","70,000","seed","2014-04-20","Details",""
"7","Rockstart Accelerator","CareToSave","27,000","seed","2014-01-15","Details",""
"8","Rockstart Accelerator","Parkaround","15,000","seed","2013-03-14","Details",""
"9","Rockstart Accelerator","Technorides","60,000","seed","2014-03-10","Details",""
"10","Rockstart Accelerator","Postcron","15,000","seed","2012-03-23","Details","Exited"
