"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","The Brandery","FlightCar","13,500,000","venture","2014-09-10","Details","Exited"
"2","Y Combinator","Eight","5,000,000","venture","2017-01-24","Details",""
"3","Y Combinator","CarWoo","4,500,000","venture","2010-10-13","Details","Dead"
"4","Y Combinator","CarWoo","300,000","seed","2010-01-01","Details","Dead"
"5","Y Combinator","Automatic","24,000,000","venture","2015-06-25","Details","Exited"
"6","DreamIT Ventures","Meerkat","52,000,000","venture","2016-12-09","Details",""
"7","Y Combinator","OMG Digital","1,100,000","seed","2017-06-26","Details",""
"8","Y Combinator","Eight","5,000,000","venture","2017-01-24","Details",""
"9","Y Combinator","Instacart","220,000,000","venture","2015-01-13","Details",""
"10","Y Combinator","Gigwell","1,000,000","seed","2017-01-01","Details",""
"11","Y Combinator","CarWoo","6,000,000","venture","2011-12-01","Details","Dead"
"12","Y Combinator","Skylights","1,300,000","seed","2017-01-10","Details",""
"13","Y Combinator","Landed","2,000,000","seed","2016-12-20","Details",""
"14","NYC SeedStart","PartPic","1,500,000","seed","2015-06-18","Details",""
"15","Y Combinator","Eight","6,000,000","seed","2016-03-02","Details",""
"16","Y Combinator","Eight","6,000,000","seed","2016-03-02","Details",""
"17","DreamIT Ventures","ElectNext","1,300,000","seed","2013-04-02","Details",""
"18","Y Combinator","FlightCar","13,500,000","venture","2014-09-10","Details","Exited"
"19","Y Combinator","Zenefits","500,000,000","venture","2015-05-06","Details",""
"20","Y Combinator","Meta Space Glasses","50,000,000","venture","2016-06-13","Details",""
"21","Portland Incubator Experiment (PIE)","Lytics","7,000,000","venture","2014-10-22","Details",""
