"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Embedly","450,000","seed","2011-06-09","Details","Exited"
"2","Amplify.LA","RadPad","600,000","seed","2013-11-06","Details","Exited"
"3","Techstars","Mobiplug","2,700,000","seed","2012-09-25","Details",""
"4","Techstars","Cogo.tv","1,200,000","seed","2015-01-01","Details",""
"5","Techstars","Embarke","1,250,000","seed","2013-10-14","Details","Exited"
"6","Y Combinator","SendHub","2,000,000","seed","2012-04-26","Details","Exited"
"7","Amplify.LA","Bitium","6,500,000","venture","2014-03-01","Details",""
"8","Mucker Lab","Laffster","750,000","seed","2012-10-24","Details",""
"9","Techstars","True Facet","6,000,000","venture","2016-09-20","Details",""
"10","Techstars","LiveStories","1,000,000","seed","2015-04-21","Details",""
"11","500startups","launchrock","800,000","seed","2011-11-08","Details","Exited"
"12","Techstars","Distil","","venture","2013-11-04","Details",""
"13","Techstars","MobileDevHQ","650,000","seed","2012-12-20","Details","Exited"
"14","Techstars","Foodzie","1,000,000","seed","2008-12-16","Details","Exited"
"15","Techstars","Smart Toy","2,500,000","seed","2012-09-24","Details","Exited"
"16","Techstars","Apptentive","1,200,000","seed","2012-12-11","Details",""
"17","Techstars","LiveStories","3,000,000","seed","2016-09-09","Details",""
"18","Techstars","FullContact","1,850,000","seed","2011-09-08","Details",""
"19","Excelerate Labs","GiveForward","500,000","venture","2011-02-14","Details","Exited"
"20","Techstars","Ubooly","2,500,000","seed","2012-09-24","Details","Exited"
"21","fbFund","Life360","5,500,000","venture","2011-09-01","Details",""
"22","Techstars","True Facet","2,700,000","venture","2015-08-22","Details",""
"23","Portland Incubator Experiment (PIE)","Little Bird","1,000,000","angel","2012-10-05","Details","Exited"
"24","Amplify.LA","Bitium","2,400,000","seed","2013-04-17","Details",""
"25","Portland Seed Fund","OnTheGo Platforms","713,213","seed","2014-01-06","Details","Exited"
"26","Amplify.LA","RadPad","2,000,000","seed","2014-08-12","Details","Exited"
"27","Y Combinator","Message.io","","seed","2016-03-03","Details",""
"28","Techstars","Adstruc","1,100,000","seed","2010-09-28","Details",""
