"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Amplify.LA","Vadio","8,000,000","venture","2015-05-12","Details",""
"2","Portland Incubator Experiment (PIE)","AppThwack","600,000","seed","2013-03-01","Details","Exited"
"3","Portland Incubator Experiment (PIE)","Vadio","8,000,000","venture","2015-05-12","Details",""
"4","Portland Seed Fund","Gliph","200,000","seed","2013-09-19","Details","Dead"
"5","Portland Seed Fund","OnTheGo Platforms","713,213","seed","2014-01-06","Details","Exited"
"6","Portland Seed Fund","SERPs","50,000","venture","2013-04-23","Details",""
"7","Amplify.LA","Vadio","750,000","venture","2012-11-01","Details",""
"8","Portland Incubator Experiment (PIE)","Vadio","750,000","venture","2012-11-01","Details",""
"9","Portland Seed Fund","Tellagence","25,000","venture","2012-05-31","Details",""
"10","Boost VC","Gliph","200,000","seed","2013-09-19","Details","Dead"
