"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Blueprint Health","GroupHub","20,000","seed","2015-02-05","Details",""
"2","Blueprint Health","Psocratic","20,000","seed","2015-07-01","Details",""
"3","Blueprint Health","Meddik","750,000","seed","2012-05-24","Details",""
"4","Blueprint Health","Healthy Bytes","20,000","seed","2015-02-05","Details",""
"5","Blueprint Health","Nurep","20,000","seed","2013-01-01","Details",""
"6","Blueprint Health","Signifikance","20,000","seed","2015-02-05","Details",""
"7","Blueprint Health","MediQuire","20,000","seed","2014-01-01","Details",""
"8","Blueprint Health","Touch Surgery","20,000","seed","2013-01-01","Details",""
"9","Blueprint Health","PulseBeat","20,000","seed","2014-01-01","Details",""
"10","Blueprint Health","Bind Health","20,000","seed","2015-07-01","Details","Exited"
"11","Blueprint Health","IntelligentM","","seed","2013-01-14","Details",""
"12","Blueprint Health","InquisitHealth","20,000","seed","2012-03-29","Details",""
"13","Blueprint Health","DocASAP","20,000","seed","2013-01-01","Details",""
"14","Blueprint Health","Wellsbi","20,000","seed","2016-05-01","Details",""
"15","Blueprint Health","Crediyo","20,000","seed","2015-07-01","Details",""
"16","Blueprint Health","OhMD","","seed","2016-05-01","Details",""
"17","Blueprint Health","PadInMotion","20,000","seed","2013-01-14","Details",""
"18","Blueprint Health","EMBI","20,000","seed","2012-07-19","Details",""
"19","Blueprint Health","Keona Health","20,000","seed","2013-01-01","Details",""
"20","Blueprint Health","Luminate Health","1,000,000","seed","2013-10-08","Details",""
"21","Blueprint Health","SymbiosisHealth","20,000","seed","2012-07-19","Details","Exited"
"22","Blueprint Health","MediQuire","4,000,000","venture","2016-04-04","Details",""
"23","Blueprint Health","ThriveStreams","20,000","seed","2016-05-01","Details",""
"24","Blueprint Health","HealthyOut","1,200,000","seed","2013-01-14","Details","Exited"
"25","Blueprint Health","Stirplate","20,000","seed","2014-07-14","Details",""
"26","Blueprint Health","MedPilot","20,000","seed","2015-07-01","Details",""
"27","Blueprint Health","StaffInsight","20,000","seed","2013-09-26","Details",""
"28","New York Digital Health Accelerator","AllazoHealth","20,000","seed","2012-07-19","Details",""
"29","Blueprint Health","Luminate Health","20,000","seed","2013-01-01","Details",""
"30","Blueprint Health","Sparkite","20,000","seed","2016-05-01","Details",""
"31","DreamIT Ventures","DecisiveHealth","20,000","seed","2014-01-01","Details",""
"32","Blueprint Health","Limestone Labs","20,000","seed","2015-02-05","Details",""
"33","Blueprint Health","TapGenes","20,000","seed","2015-02-05","Details",""
"34","Blueprint Health","aidin","20,000","seed","2012-03-29","Details",""
"35","Blueprint Health","Position Health","20,000","seed","2015-07-01","Details",""
"36","Blueprint Health","GeriJoy","20,000","seed","2012-07-19","Details",""
"37","Blueprint Health","BoardVitals","20,000","seed","2013-09-26","Details",""
"38","Blueprint Health","AdhereTech","600,000","seed","2011-07-19","Details",""
"39","Blueprint Health","MedPilot","750,000","seed","2016-04-06","Details",""
"40","LaunchBox Digital","Keona Health","2,585,000","venture","2014-03-31","Details",""
"41","Blueprint Health","Healthify","20,000","seed","2013-09-26","Details",""
"42","Blueprint Health","DaisyBill","20,000","seed","2012-07-19","Details",""
"43","Blueprint Health","DocDelta","20,000","seed","2015-07-01","Details",""
"44","Blueprint Health","SymCat","20,000","seed","2012-03-29","Details",""
"45","Blueprint Health","Blue Mesa Health","640,000","convertible_note","2017-05-01","Details",""
"46","Blueprint Health","DocASAP","","seed","2013-09-05","Details",""
"47","Blueprint Health","Keona Health","2,585,000","venture","2014-03-31","Details",""
"48","Blueprint Health","Needl","20,000","seed","2012-03-29","Details",""
"49","Blueprint Health","TweeQ","20,000","seed","2016-05-01","Details",""
"50","Blueprint Health","RubiconMD","20,000","seed","2014-01-01","Details",""
"51","Blueprint Health","ProcuredHealth","1,100,000","seed","2012-08-03","Details",""
"52","Blueprint Health","EnHatch","20,000","seed","2012-07-19","Details",""
"53","Blueprint Health","Twiage","20,000","seed","2014-01-01","Details",""
"54","Blueprint Health","Genterpret","20,000","seed","2013-09-26","Details",""
"55","Blueprint Health","iMedicare","400,000","seed","2013-09-07","Details",""
"56","Blueprint Health","AllazoHealth","20,000","seed","2012-07-19","Details",""
"57","LaunchBox Digital","Keona Health","20,000","seed","2013-01-01","Details",""
"58","New York Digital Health Accelerator","aidin","20,000","seed","2012-03-29","Details",""
"59","Blueprint Health","iMedicare","20,000","seed","2013-01-01","Details",""
"60","Blueprint Health","GlucoIQ","20,000","seed","2015-02-05","Details",""
"61","Blueprint Health","Decisive Health","20,000","seed","2014-01-01","Details",""
"62","Blueprint Health","HRS","20,000","seed","2012-07-19","Details",""
"63","Blueprint Health","Nurep","1,700,000","seed","2015-01-28","Details",""
"64","Blueprint Health","PatientPrep","20,000","seed","2016-05-01","Details",""
"65","Blueprint Health","Moving Analytics","20,000","seed","2015-02-05","Details",""
"66","Blueprint Health","ProofPilot","20,000","seed","2014-01-01","Details",""
"67","Blueprint Health","Hedway","20,000","seed","2014-07-01","Details","Dead"
"68","500startups","SimplifiMed","","seed","2016-05-01","Details",""
"69","Blueprint Health","CredSimple","20,000","seed","2013-09-26","Details",""
"70","Blueprint Health","SimplifiMed","","seed","2016-02-01","Details",""
"71","500startups","DecisiveHealth","20,000","seed","2014-01-01","Details",""
"72","Blueprint Health","Artemis","","seed","2013-09-26","Details",""
"73","Blueprint Health","OhMD","20,000","seed","2014-07-01","Details",""
