"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","NMotion","MusicSpoke","20,000","seed","2014-06-01","Details",""
"2","9Mile Labs","Mowdo","50,000","grant","2014-07-24","Details",""
"3","NMotion","MusicSpoke","50,000","grant","2014-09-01","Details",""
"4","NMotion","Commissioner.io","30,000","grant","2014-09-01","Details",""
"5","NMotion","Commissioner.io","20,000","seed","2014-07-01","Details",""
"6","9Mile Labs","Mowdo","55,000","seed","2014-04-01","Details",""
"7","NMotion","Alumni Labs","20,000","seed","2013-06-01","Details","Dead"
"8","NMotion","Cinnamon Social","20,000","seed","2013-06-01","Details",""
"9","NMotion","Papertale","20,000","seed","2013-06-01","Details",""
"10","NMotion","Cinnamon Social","100,000","seed","2014-04-01","Details",""
