"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","LaunchpadLA","GuideFinancial","450,000","angel","2013-03-01","Details",""
"2","Y Combinator","SimplyInsured","1,750,000","seed","2015-04-20","Details",""
"3","Y Combinator","Suiteness","5,000,000","venture","2016-12-14","Details",""
"4","Y Combinator","Guesty","3,000,000","venture","2017-05-09","Details",""
"5","500startups","Tout","920,000","seed","2013-04-04","Details","Exited"
"6","500startups","Tout","","seed","2012-04-19","Details","Exited"
"7","New York Digital Health Accelerator","Wellth","2,000,000","seed","2016-05-25","Details",""
"8","Y Combinator","SimplyInsured","750,000","seed","2013-10-02","Details",""
"9","Y Combinator","Circle Medical","2,900,000","seed","2015-11-20","Details",""
"10","Y Combinator","Cleanly","2,300,000","seed","2015-05-13","Details",""
"11","Blueprint Health","EnHatch","","seed","2014-08-07","Details",""
"12","Y Combinator","DocTalk","2,600,000","seed","2017-04-10","Details",""
"13","Microsoft Ventures Accelerator Tel Aviv","Twtrland","1,500,000","venture","2015-06-29","Details",""
"14","500startups","Romit","125,000","seed","2015-12-23","Details",""
"15","Y Combinator","SimplyInsured","5,900,000","venture","2015-06-30","Details",""
