"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Tagstand","1,100,000","seed","2011-10-14","Details",""
"2","Y Combinator","Bridge","1,400,000","seed","2012-01-05","Details",""
"3","Y Combinator","GOAT","1,600,000","angel","2011-05-01","Details",""
"4","Y Combinator","Comprehend Systems","1,200,000","seed","2011-11-08","Details",""
"5","Y Combinator","FreshPlum","1,440,000","seed","2011-11-02","Details","Exited"
"6","Y Combinator","LendUp","50,000,000","venture","2016-01-20","Details",""
"7","Y Combinator","Clever","3,000,000","seed","2012-10-22","Details",""
"8","Y Combinator","Dr Chrono","650,000","seed","2011-08-18","Details",""
"9","Y Combinator","MailGun","1,100,000","seed","2011-05-13","Details",""
"10","Y Combinator","Cryptoseal","280,000","seed","2011-06-01","Details","Exited"
"11","Y Combinator","ZeroCater","1,500,000","venture","2011-08-10","Details",""
"12","Y Combinator","WeFunder","","convertible_note","2014-06-30","Details",""
"13","Y Combinator","Science Exchange","4,000,000","venture","2013-05-10","Details",""
"14","Y Combinator","Dr Chrono","2,800,000","venture","2012-01-26","Details",""
"15","Y Combinator","Ark","250,000","seed","2011-11-01","Details",""
"16","Y Combinator","Codecademy","10,000,000","venture","2012-06-18","Details",""
"17","Y Combinator","Aisle50","2,600,000","venture","2013-08-08","Details",""
"18","AngelPad","RolePoint","5,000,000","seed","2013-01-01","Details",""
"19","Y Combinator","Meetings.io","1,600,000","seed","2011-07-10","Details","Exited"
"20","Y Combinator","GetGoing","2,500,000","seed","2012-01-01","Details","Exited"
"21","Y Combinator","Flexport","65,000,000","venture","2016-09-26","Details",""
"22","Imagine K12","Remind101","3,500,000","venture","2013-09-18","Details",""
"23","Y Combinator","Aisle50","2,600,000","venture","2012-01-05","Details",""
"24","Techstars","OnSwipe","5,000,000","venture","2011-06-02","Details","Exited"
"25","Y Combinator","SocialCam","","angel","2012-04-30","Details","Exited"
"26","Y Combinator","NowJS","1,400,000","seed","2012-01-05","Details",""
