"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Capital Innovators","Gremln","500,000","seed","2014-11-03","Details",""
"2","Capital Innovators","Gremln","720,000","venture","2016-02-04","Details",""
"3","Capital Innovators","JBara","50,000","seed","2012-04-20","Details","Dead"
"4","Capital Innovators","TrakBill","250,000","seed","2013-07-09","Details",""
"5","SixThirty","gremln","500,000","seed","2014-11-03","Details",""
"6","Capital Innovators","Tunespeak","2,000,000","venture","2015-07-24","Details",""
"7","Capital Innovators","FoodEssentials","1,527,921","venture","2014-10-14","Details",""
"8","Capital Innovators","TrakBill","375,000","seed","2014-11-04","Details",""
"9","The Yield Lab","Arvegenix","2,500,000","venture","2015-05-11","Details",""
"10","Capital Innovators","LockerDome","1,043,000","angel","2012-06-01","Details",""
"11","Capital Innovators","TrakBill","250,000","seed","2013-12-27","Details",""
"12","Capital Innovators","Systematic Revenue","1,250,000","venture","2013-12-17","Details",""
"13","Capital Innovators","Aisle411","6,340,000","venture","2013-09-04","Details",""
"14","SixThirty","Upside","100,000","seed","2013-10-01","Details","Exited"
"15","Capital Innovators","Systematic Revenue","100,000","seed","2012-07-02","Details",""
"16","Capital Innovators","LockerDome","500,000","venture","2016-06-24","Details",""
"17","Capital Innovators","LockerDome","10,000,000","venture","2014-12-03","Details",""
"18","Capital Innovators","LockerDome","500,000","venture","2016-03-29","Details",""
"19","The Yield Lab","Arvegenix","2,400,000","venture","2017-03-22","Details",""
"20","Capital Innovators","LockerDome","6,000,000","venture","2013-03-01","Details",""
"21","Capital Innovators","FoodEssentials","600,000","seed","2013-03-07","Details",""
"22","SixThirty","gremln","720,000","venture","2016-02-04","Details",""
"23","SixThirty","gremln","720,000","venture","2016-02-04","Details",""
"24","Capital Innovators","Aisle411","250,000","angel","2012-09-05","Details",""
"25","SixThirty","PromisePay","2,000,000","seed","2015-06-24","Details",""
"26","The Yield Lab","Solapa4","1,200,000","convertible_note","2016-07-19","Details",""
"27","SixThirty","gremln","500,000","seed","2014-11-03","Details",""
"28","Capital Innovators","Tunespeak","500,000","angel","2013-07-08","Details",""
"29","SixThirty","PromisePay","","seed","2015-12-28","Details",""
"30","Capital Innovators","Systematic Revenue","250,000","seed","2012-08-07","Details",""
"31","Capital Innovators","LockerDome","300,000","angel","2012-04-17","Details",""
"32","SixThirty","Upside","1,100,000","venture","2014-07-14","Details","Exited"
"33","Capital Innovators","FoodEssentials","","venture","2015-10-01","Details",""
"34","Capital Innovators","Tunespeak","750,000","angel","2014-06-01","Details",""
"35","Capital Innovators","FoodEssentials","10,000,000","venture","2016-02-11","Details",""
"36","SixThirty","PromisePay","10,000,000","venture","2016-06-15","Details",""
"37","Capital Innovators","FoodEssentials","","convertible_note","2015-08-28","Details",""
