"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Drive Motors","1,500,000","seed","2016-02-11","Details",""
"2","Y Combinator","Webflow","2,900,000","seed","2014-03-11","Details",""
"3","Techstars","Ginger.io","6,500,000","venture","2012-11-28","Details",""
"4","Y Combinator","Quartzy","17,000,000","venture","2016-01-04","Details",""
"5","Y Combinator","DoorDash","2,400,000","angel","2013-09-30","Details",""
"6","Y Combinator","Smarking","3,000,000","seed","2015-05-13","Details",""
"7","Y Combinator","DocTalk","2,600,000","seed","2017-04-10","Details",""
"8","Y Combinator","HackerRank","3,000,000","venture","2012-01-01","Details",""
"9","Y Combinator","DoorDash","17,300,000","venture","2014-05-22","Details",""
"10","Y Combinator","GitLab","1,500,000","seed","2015-07-08","Details",""
"11","Y Combinator","Liftignighter","","seed","2015-03-25","Details",""
"12","Y Combinator","Stripe","80,000,000","venture","2014-01-22","Details",""
"13","Y Combinator","DoorDash","40,000,000","venture","2015-03-26","Details",""
"14","Y Combinator","DoorDash","127,000,000","venture","2016-03-22","Details",""
"15","Y Combinator","Stripe","70,000,000","venture","2014-12-02","Details",""
"16","Y Combinator","BlockScore","2,000,000","seed","2014-06-25","Details",""
"17","Y Combinator","Sliced Investing","2,000,000","seed","2014-11-17","Details",""
"18","Y Combinator","CrowdMed","765,000","seed","2015-09-28","Details",""
"19","Y Combinator","MemSQL","36,000,000","venture","2016-04-21","Details",""
"20","Boost VC","BlockScore","2,000,000","seed","2014-06-25","Details",""
"21","RockHealth","CellScope","2,100,000","seed","2012-06-11","Details",""
"22","Y Combinator","CrowdMed","1,200,000","seed","2013-06-06","Details",""
"23","Y Combinator","HackerRank","9,200,000","venture","2014-06-12","Details",""
"24","Y Combinator","Instacart","8,500,000","venture","2013-04-04","Details",""
"25","Y Combinator","Castle","2,500,000","seed","2016-04-21","Details",""
"26","Y Combinator","Booktrope","1,200,000","angel","2015-04-30","Details",""
"27","Y Combinator","MDAcne","1,600,000","seed","2017-04-24","Details",""
"28","Y Combinator","Realm","20,000,000","venture","2015-03-24","Details",""
"29","RockHealth","Neurotrack","6,500,000","venture","2016-01-27","Details",""
"30","Y Combinator","Teespring","35,000,000","venture","2014-11-18","Details",""
"31","Y Combinator","Realm","7,100,000","venture","2013-07-01","Details",""
"32","Y Combinator","GitLab","20,000,000","venture","2016-09-13","Details",""
"33","Y Combinator","Instacart","220,000,000","venture","2015-01-13","Details",""
"34","Y Combinator","RideCell","","seed","2012-04-01","Details",""
"35","Y Combinator","Realm","1,900,000","seed","2011-06-01","Details",""
"36","Y Combinator","Citus Data","9,500,000","venture","2015-10-20","Details",""
"37","Y Combinator","GitLab","4,000,000","venture","2015-09-24","Details",""
"38","Y Combinator","RideCell","11,700,000","venture","2016-04-07","Details",""
"39","Y Combinator","Xobni","7,000,000","venture","2009-01-05","Details","Exited"
"40","Y Combinator","Xobni","16,200,000","venture","2010-04-15","Details","Exited"
"41","Y Combinator","20n","2,100,000","seed","2015-05-01","Details",""
"42","Techstars","GymPact","1,550,000","seed","2013-12-17","Details",""
"43","Y Combinator","Instacart","44,000,000","venture","2014-06-16","Details",""
"44","Y Combinator","Instacart","2,300,000","seed","2012-10-15","Details",""
"45","Y Combinator","AirHelp","12,000,000","venture","2016-08-03","Details",""
"46","The Alchemist Accelerator","Eloquent Labs","1,500,000","seed","2017-01-19","Details",""
"47","Y Combinator","Heysan","855,000","seed","2007-07-27","Details","Exited"
"48","Y Combinator","Xobni","4,260,000","venture","2007-03-26","Details","Exited"
"49","Y Combinator","Scribd","22,000,000","venture","2015-01-02","Details",""
"50","Y Combinator","MemSQL","35,000,000","venture","2014-01-22","Details",""
"51","Y Combinator","Atomwise","6,000,000","seed","2015-06-03","Details",""
"52","Y Combinator","Xobni","3,200,000","venture","2009-03-24","Details","Exited"
"53","Y Combinator","Quartzy","4,000,000","venture","2013-07-02","Details",""
"54","Techstars","Ginger.io","20,000,000","venture","2014-12-23","Details",""
"55","Y Combinator","Zenefits","500,000,000","venture","2015-05-06","Details",""
"56","Y Combinator","MTailor","2,000,000","venture","2014-10-23","Details",""
"57","500startups","CareLuLu","1,700,000","seed","2014-11-01","Details",""
"58","Y Combinator","Klarismo","2,100,000","seed","2015-07-24","Details",""
"59","Y Combinator","Two Tap","2,700,000","seed","2014-08-07","Details",""
