"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","SnowShoe","1,000,000","seed","2015-04-22","Details",""
"2","Techstars","SnowShoe","1,000,000","seed","2015-04-22","Details",""
"3","Techstars","SnowShoe","1,000,000","seed","2015-04-22","Details",""
"4","Y Combinator","Zencoder","2,000,000","venture","2011-04-12","Details","Exited"
"5","Techstars","Tred","1,700,000","angel","2013-01-15","Details",""
"6","Startmate","Flirtey","16,000,000","venture","2017-01-18","Details",""
"7","Techstars","Synervoz","1,100,000","convertible_note","2017-01-01","Details",""
"8","LaunchpadLA","Big Frame","3,400,000","seed","2012-06-27","Details","Exited"
"9","AngelPad","Pict (was Dro.pt)","1,400,000","seed","2013-04-26","Details","Exited"
"10","Mucker Lab","Younity","3,540,000","seed","2013-08-12","Details",""
"11","Y Combinator","Parenthoods","1,320,000","seed","2014-11-06","Details",""
"12","Y Combinator","Flirtey","16,000,000","venture","2017-01-18","Details",""
"13","Y Combinator","Mux","2,800,000","seed","2016-08-31","Details",""
"14","Y Combinator","Embark","1,000,000","seed","2012-11-13","Details","Exited"
"15","Y Combinator","Klarismo","2,100,000","seed","2015-07-24","Details",""
"16","Y Combinator","Answerly.com","","angel","2010-07-01","Details","Dead"
"17","Y Combinator","Women.com","1,750,000","seed","2014-08-01","Details",""
"18","500startups","Chewse","1,000,000","seed","2013-04-01","Details",""
"19","Y Combinator","Backtype","1,000,000","seed","2011-03-10","Details","Exited"
"20","Y Combinator","Embedly","250,000","seed","2010-08-05","Details","Exited"
"21","Techstars","Moveline","1,500,000","seed","2012-10-31","Details",""
"22","Y Combinator","DailyBooth","1,000,000","angel","2009-10-19","Details","Exited"
"23","Y Combinator","280 North","250,000","angel","2008-03-01","Details","Exited"
