"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","fbFund","Kontagent","12,000,000","venture","2011-11-10","Details",""
"2","Y Combinator","Optimizely","2,000,000","seed","2012-02-06","Details",""
"3","Capital Innovators","JBara","9,000,000","venture","2013-04-01","Details","Dead"
"4","Y Combinator","InfluxData","16,000,000","venture","2016-09-21","Details",""
"5","Boost VC","Mirror","4,000,000","seed","2014-05-07","Details",""
"6","Capital Innovators","JBara","20,000,000","venture","2013-11-06","Details","Dead"
"7","Y Combinator","Vidyard","35,000,000","venture","2016-01-26","Details",""
"8","Y Combinator","Plivo","1,750,000","seed","2012-12-04","Details",""
"9","Betaspring","Tracelytics","5,200,000","venture","2012-03-22","Details","Exited"
"10","Y Combinator","Upkeep Maintenance Management","2,700,000","seed","2017-06-30","Details",""
"11","Y Combinator","Prizeo","2,500,000","seed","2013-06-06","Details",""
"12","Y Combinator","Chute","2,700,000","seed","2012-07-24","Details",""
"13","Media Camp","Chute","2,700,000","seed","2012-07-24","Details",""
"14","Y Combinator","Interana","20,000,000","venture","2015-01-21","Details",""
"15","Y Combinator","Interana","18,000,000","venture","2016-11-01","Details",""
"16","Excelerate Labs","SpotHero","20,000,000","venture","2015-08-19","Details",""
"17","DreamIT Ventures","TrendKite","10,700,000","venture","2015-10-29","Details",""
"18","Excelerate Labs","SpotHero","2,500,000","venture","2012-12-13","Details",""
"19","Y Combinator","HackerRank","9,200,000","venture","2014-06-12","Details",""
"20","Y Combinator","Interana","8,199,999","venture","2014-10-07","Details",""
"21","DreamIT Ventures","TrendKite","16,300,000","venture","2016-11-04","Details",""
"22","Y Combinator","6sense","16,000,000","venture","2014-05-20","Details",""
"23","Y Combinator","Bonfire","8,000,000","venture","2017-06-30","Details",""
"24","Boost VC","BlockScore","2,000,000","seed","2014-06-25","Details",""
"25","AngelPad","Adku","1,500,000","seed","2010-12-09","Details","Exited"
"26","Y Combinator","GrubMarket","10,000,000","venture","2015-09-18","Details",""
"27","Y Combinator","6sense","20,000,000","venture","2015-02-19","Details",""
"28","Boost VC","Mirror","8,800,000","venture","2015-06-03","Details",""
"29","Betaspring","Tracelytics","600,000","seed","2011-11-03","Details","Exited"
"30","Y Combinator","Optimizely","28,000,000","venture","2013-04-16","Details",""
"31","Y Combinator","BlockScore","2,000,000","seed","2014-06-25","Details",""
"32","Y Combinator","Optimizely","58,000,000","venture","2015-10-13","Details",""
