"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Wayra","Chuisy","50,000","convertible_note","2012-10-03","Details",""
"2",2,"Techstars","Cloud 66","402,033","convertible_note","2014-09-30","Details",""
"3",3,"Techstars","Akdemia","154,618","seed","2014-03-01","Details",""
"4",4,"Wayra","Frockadvisor","20,000","seed","2013-10-01","Details",""
"5",5,"Wayra","Woopie","65,000","grant","2013-09-01","Details",""
"6",6,"Matter.","Woopie","65,000","grant","2013-09-01","Details",""
"7",7,"Wayra","BIG Launcher","39,250","seed","2013-11-01","Details",""
"8",8,"Wayra","Datamolino","500,000","seed","2014-02-06","Details",""
"9",9,"Wayra","Superbly.co","50,000","seed","2013-10-01","Details",""
"10",10,"Wayra","zyncd","150,000","seed","2014-02-02","Details",""
"11",11,"Wayra","OptiWi-Fi","50,000","convertible_note","2012-09-09","Details",""
"12",12,"Wayra","Cleverlize","50,000","venture","2013-12-01","Details",""
"13",13,"Emerge Venture Lab","StudentFunder","656,679","grant","2014-10-01","Details",""
"14",14,"Matter.","Woopie","50,000","seed","2012-10-01","Details",""
"15",15,"Techstars","Paymins","120,000","seed","2013-09-01","Details",""
"16",16,"Wayra","SeeSearch","50,000","seed","2014-03-01","Details",""
"17",17,"Wayra","SeeSearch","20,000","seed","2013-12-01","Details",""
"18",18,"Startupbootcamp","AVUXI","200,000","grant","2014-12-15","Details",""
"19",19,"Nxtp.labs","Widow","47,347","convertible_note","2014-10-01","Details",""
"20",20,"Y Combinator","Her","110,500","seed","2013-09-22","Details",""
"21",21,"Y Combinator","Her","488,819","convertible_note","2014-10-01","Details",""
"22",22,"Wayra","BragBet","246,500","convertible_note","2014-05-01","Details",""
"23",23,"Wayra","Trustev","","seed","2015-07-01","Details","Exited"
"24",24,"Wayra","Trustev","3,207,168","convertible_note","2014-11-01","Details","Exited"
"25",25,"Wayra","Gotcha Ninjas","40,000","seed","2013-10-01","Details","Dead"
"26",26,"Y Combinator","Her","60,953","convertible_note","2013-04-29","Details",""
"27",27,"500startups","iBillionaire","576,955","seed","2014-02-01","Details",""
"28",28,"Techstars","Cloud 66","30,900","seed","2013-09-01","Details",""
"29",29,"Wayra","Becoacht","50,000","seed","2013-08-01","Details",""
"30",30,"Wayra","Hiri","50,000","seed","2012-10-01","Details",""
"31",31,"Wayra","Naymit","20,000","seed","2013-10-01","Details",""
"32",32,"Wayra","Trustev","300,000","angel","2013-02-14","Details","Exited"
"33",33,"Wayra","Pockets United","50,000","debt_financing","2012-11-01","Details",""
"34",34,"Wayra","Superbly.co","50,000","seed","2012-10-01","Details",""
"35",35,"Wayra","Hiri","250,000","grant","2013-12-01","Details",""
"36",36,"Wayra","Conker","70,000","grant","2013-09-01","Details",""
"37",37,"Wayra","SeeSearch","20,000","seed","2013-12-01","Details",""
"38",38,"Wayra","SeeSearch","50,000","seed","2014-03-01","Details",""
"39",39,"Wayra","BragBet","315,000","convertible_note","2013-08-01","Details",""
"40",40,"Seedrocket","Infantium","1,500,000","grant","2015-01-01","Details",""
"41",41,"Techstars","Cloud 66","16,443","venture","2014-06-01","Details",""
"42",42,"Wayra","Lernstift","62,500","seed","2013-08-10","Details",""
"43",43,"Techstars","Paymins","65,000","seed","2012-10-01","Details",""
"44",44,"Seedrocket","Infantium","195,000","convertible_note","2014-10-01","Details",""
"45",45,"Wayra","Popdeem","150,000","seed","2012-09-10","Details",""
"46",46,"Wayra","BragBet","195,000","seed","2013-01-01","Details",""
"47",47,"Wayra","Lernstift","500,000","product_crowdfunding","2014-08-27","Details",""
"48",48,"Wayra","Remote Assistant","39,000","seed","2013-08-01","Details",""
"49",49,"Wayra","Conker","20,000","venture","2013-08-01","Details",""
"50",50,"Wayra","i-Frontdesk","50,000","seed","2012-07-01","Details",""
"51",51,"Seedrocket","Marfeel","75,000","grant","2012-10-01","Details",""
"52",52,"Wayra","Woopie","30,000","convertible_note","2013-09-01","Details",""
"53",53,"Wayra","Vbot","62,500","grant","2014-03-01","Details",""
"54",54,"Wayra","Fabbeo","50,000","seed","2012-11-01","Details",""
"55",55,"Wayra","Hiri","250,000","seed","2014-06-01","Details",""
"56",56,"Techstars","Cloud 66","350,000","seed","2014-01-01","Details",""
