"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Seed Hatchery","Boosterville","","seed","2013-05-06","Details",""
"2","Seed Hatchery","Paytopia","15,000","seed","2012-03-24","Details",""
"3","Seed Hatchery","Safety Hound","15,000","seed","2012-01-29","Details",""
"4","Seed Hatchery","MentorMe","","seed","2013-01-31","Details",""
"5","Seed Hatchery","Friendsignia","15,000","seed","2012-01-29","Details","Dead"
"6","Seed Hatchery","ScrewPulp","","seed","2013-05-10","Details",""
"7","Seed Hatchery","Choomogo","15,000","seed","2011-03-05","Details","Dead"
"8","Seed Hatchery","Stiqrd","15,000","seed","2011-03-05","Details","Dead"
"9","Seed Hatchery","Cloud Aptitude","15,000","seed","2012-01-29","Details","Dead"
"10","Seed Hatchery","Obeedo","15,000","seed","2011-03-05","Details","Dead"
"11","Seed Hatchery","Krikle","15,000","seed","2011-03-05","Details","Dead"
"12","Seed Hatchery","Work For Pie","15,000","seed","2011-03-05","Details",""
"13","Seed Hatchery","A Smarter City","15,000","seed","2011-03-05","Details","Dead"
